user_signup,yelping_since
348,"2014-02-03 00:00:00"
380,"2014-02-04 00:00:00"
388,"2014-02-05 00:00:00"
424,"2014-02-06 00:00:00"
385,"2014-02-07 00:00:00"
481,"2014-02-08 00:00:00"
500,"2014-02-09 00:00:00"
451,"2014-02-10 00:00:00"
398,"2014-02-11 00:00:00"
421,"2014-02-12 00:00:00"
432,"2014-02-13 00:00:00"
440,"2014-02-14 00:00:00"
576,"2014-02-15 00:00:00"
579,"2014-02-16 00:00:00"
535,"2014-02-17 00:00:00"
469,"2014-02-18 00:00:00"
403,"2014-02-19 00:00:00"
385,"2014-02-20 00:00:00"
457,"2014-02-21 00:00:00"
534,"2014-02-22 00:00:00"
455,"2014-02-23 00:00:00"
436,"2014-02-24 00:00:00"
369,"2014-02-25 00:00:00"
401,"2014-02-26 00:00:00"
414,"2014-02-27 00:00:00"
435,"2014-02-28 00:00:00"
514,"2014-03-01 00:00:00"
513,"2014-03-02 00:00:00"
418,"2014-03-03 00:00:00"
432,"2014-03-04 00:00:00"
421,"2014-03-05 00:00:00"
410,"2014-03-06 00:00:00"
451,"2014-03-07 00:00:00"
516,"2014-03-08 00:00:00"
557,"2014-03-09 00:00:00"
478,"2014-03-10 00:00:00"
445,"2014-03-11 00:00:00"
458,"2014-03-12 00:00:00"
452,"2014-03-13 00:00:00"
502,"2014-03-14 00:00:00"
512,"2014-03-15 00:00:00"
506,"2014-03-16 00:00:00"
472,"2014-03-17 00:00:00"
456,"2014-03-18 00:00:00"
458,"2014-03-19 00:00:00"
445,"2014-03-20 00:00:00"
492,"2014-03-21 00:00:00"
597,"2014-03-22 00:00:00"
523,"2014-03-23 00:00:00"
492,"2014-03-24 00:00:00"
469,"2014-03-25 00:00:00"
452,"2014-03-26 00:00:00"
443,"2014-03-27 00:00:00"
449,"2014-03-28 00:00:00"
548,"2014-03-29 00:00:00"
523,"2014-03-30 00:00:00"
460,"2014-03-31 00:00:00"
469,"2014-04-01 00:00:00"
439,"2014-04-02 00:00:00"
455,"2014-04-03 00:00:00"
434,"2014-04-04 00:00:00"
479,"2014-04-05 00:00:00"
507,"2014-04-06 00:00:00"
486,"2014-04-07 00:00:00"
436,"2014-04-08 00:00:00"
447,"2014-04-09 00:00:00"
442,"2014-04-10 00:00:00"
453,"2014-04-11 00:00:00"
502,"2014-04-12 00:00:00"
505,"2014-04-13 00:00:00"
455,"2014-04-14 00:00:00"
447,"2014-04-15 00:00:00"
474,"2014-04-16 00:00:00"
443,"2014-04-17 00:00:00"
463,"2014-04-18 00:00:00"
496,"2014-04-19 00:00:00"
380,"2014-04-20 00:00:00"
438,"2014-04-21 00:00:00"
460,"2014-04-22 00:00:00"
458,"2014-04-23 00:00:00"
430,"2014-04-24 00:00:00"
490,"2014-04-25 00:00:00"
511,"2014-04-26 00:00:00"
485,"2014-04-27 00:00:00"
449,"2014-04-28 00:00:00"
431,"2014-04-29 00:00:00"
588,"2014-04-30 00:00:00"
605,"2014-05-01 00:00:00"
581,"2014-05-02 00:00:00"
686,"2014-05-03 00:00:00"
585,"2014-05-04 00:00:00"
498,"2014-05-05 00:00:00"
504,"2014-05-06 00:00:00"
544,"2014-05-07 00:00:00"
513,"2014-05-08 00:00:00"
576,"2014-05-09 00:00:00"
611,"2014-05-10 00:00:00"
617,"2014-05-11 00:00:00"
501,"2014-05-12 00:00:00"
476,"2014-05-13 00:00:00"
464,"2014-05-14 00:00:00"
456,"2014-05-15 00:00:00"
464,"2014-05-16 00:00:00"
582,"2014-05-17 00:00:00"
532,"2014-05-18 00:00:00"
521,"2014-05-19 00:00:00"
505,"2014-05-20 00:00:00"
473,"2014-05-21 00:00:00"
512,"2014-05-22 00:00:00"
542,"2014-05-23 00:00:00"
603,"2014-05-24 00:00:00"
567,"2014-05-25 00:00:00"
508,"2014-05-26 00:00:00"
476,"2014-05-27 00:00:00"
503,"2014-05-28 00:00:00"
509,"2014-05-29 00:00:00"
534,"2014-05-30 00:00:00"
574,"2014-05-31 00:00:00"
537,"2014-06-01 00:00:00"
490,"2014-06-02 00:00:00"
518,"2014-06-03 00:00:00"
475,"2014-06-04 00:00:00"
515,"2014-06-05 00:00:00"
538,"2014-06-06 00:00:00"
550,"2014-06-07 00:00:00"
562,"2014-06-08 00:00:00"
498,"2014-06-09 00:00:00"
512,"2014-06-10 00:00:00"
485,"2014-06-11 00:00:00"
489,"2014-06-12 00:00:00"
538,"2014-06-13 00:00:00"
607,"2014-06-14 00:00:00"
536,"2014-06-15 00:00:00"
510,"2014-06-16 00:00:00"
530,"2014-06-17 00:00:00"
571,"2014-06-18 00:00:00"
577,"2014-06-19 00:00:00"
549,"2014-06-20 00:00:00"
652,"2014-06-21 00:00:00"
569,"2014-06-22 00:00:00"
538,"2014-06-23 00:00:00"
560,"2014-06-24 00:00:00"
590,"2014-06-25 00:00:00"
549,"2014-06-26 00:00:00"
644,"2014-06-27 00:00:00"
712,"2014-06-28 00:00:00"
639,"2014-06-29 00:00:00"
570,"2014-06-30 00:00:00"
597,"2014-07-01 00:00:00"
595,"2014-07-02 00:00:00"
603,"2014-07-03 00:00:00"
547,"2014-07-04 00:00:00"
561,"2014-07-05 00:00:00"
667,"2014-07-06 00:00:00"
662,"2014-07-07 00:00:00"
606,"2014-07-08 00:00:00"
576,"2014-07-09 00:00:00"
586,"2014-07-10 00:00:00"
617,"2014-07-11 00:00:00"
717,"2014-07-12 00:00:00"
649,"2014-07-13 00:00:00"
613,"2014-07-14 00:00:00"
625,"2014-07-15 00:00:00"
606,"2014-07-16 00:00:00"
603,"2014-07-17 00:00:00"
612,"2014-07-18 00:00:00"
702,"2014-07-19 00:00:00"
658,"2014-07-20 00:00:00"
606,"2014-07-21 00:00:00"
615,"2014-07-22 00:00:00"
576,"2014-07-23 00:00:00"
615,"2014-07-24 00:00:00"
650,"2014-07-25 00:00:00"
688,"2014-07-26 00:00:00"
697,"2014-07-27 00:00:00"
624,"2014-07-28 00:00:00"
602,"2014-07-29 00:00:00"
613,"2014-07-30 00:00:00"
575,"2014-07-31 00:00:00"
620,"2014-08-01 00:00:00"
679,"2014-08-02 00:00:00"
674,"2014-08-03 00:00:00"
623,"2014-08-04 00:00:00"
611,"2014-08-05 00:00:00"
596,"2014-08-06 00:00:00"
631,"2014-08-07 00:00:00"
581,"2014-08-08 00:00:00"
638,"2014-08-09 00:00:00"
680,"2014-08-10 00:00:00"
602,"2014-08-11 00:00:00"
560,"2014-08-12 00:00:00"
528,"2014-08-13 00:00:00"
530,"2014-08-14 00:00:00"
590,"2014-08-15 00:00:00"
599,"2014-08-16 00:00:00"
629,"2014-08-17 00:00:00"
532,"2014-08-18 00:00:00"
506,"2014-08-19 00:00:00"
498,"2014-08-20 00:00:00"
495,"2014-08-21 00:00:00"
527,"2014-08-22 00:00:00"
550,"2014-08-23 00:00:00"
594,"2014-08-24 00:00:00"
496,"2014-08-25 00:00:00"
467,"2014-08-26 00:00:00"
495,"2014-08-27 00:00:00"
494,"2014-08-28 00:00:00"
523,"2014-08-29 00:00:00"
552,"2014-08-30 00:00:00"
625,"2014-08-31 00:00:00"
560,"2014-09-01 00:00:00"
486,"2014-09-02 00:00:00"
475,"2014-09-03 00:00:00"
444,"2014-09-04 00:00:00"
453,"2014-09-05 00:00:00"
539,"2014-09-06 00:00:00"
521,"2014-09-07 00:00:00"
439,"2014-09-08 00:00:00"
414,"2014-09-09 00:00:00"
421,"2014-09-10 00:00:00"
511,"2014-09-11 00:00:00"
444,"2014-09-12 00:00:00"
531,"2014-09-13 00:00:00"
531,"2014-09-14 00:00:00"
429,"2014-09-15 00:00:00"
451,"2014-09-16 00:00:00"
448,"2014-09-17 00:00:00"
401,"2014-09-18 00:00:00"
399,"2014-09-19 00:00:00"
611,"2014-09-20 00:00:00"
572,"2014-09-21 00:00:00"
449,"2014-09-22 00:00:00"
458,"2014-09-23 00:00:00"
463,"2014-09-24 00:00:00"
471,"2014-09-25 00:00:00"
480,"2014-09-26 00:00:00"
527,"2014-09-27 00:00:00"
539,"2014-09-28 00:00:00"
479,"2014-09-29 00:00:00"
393,"2014-09-30 00:00:00"
434,"2014-10-01 00:00:00"
451,"2014-10-02 00:00:00"
483,"2014-10-03 00:00:00"
565,"2014-10-04 00:00:00"
529,"2014-10-05 00:00:00"
472,"2014-10-06 00:00:00"
450,"2014-10-07 00:00:00"
466,"2014-10-08 00:00:00"
470,"2014-10-09 00:00:00"
529,"2014-10-10 00:00:00"
550,"2014-10-11 00:00:00"
537,"2014-10-12 00:00:00"
478,"2014-10-13 00:00:00"
448,"2014-10-14 00:00:00"
449,"2014-10-15 00:00:00"
449,"2014-10-16 00:00:00"
476,"2014-10-17 00:00:00"
552,"2014-10-18 00:00:00"
490,"2014-10-19 00:00:00"
483,"2014-10-20 00:00:00"
460,"2014-10-21 00:00:00"
450,"2014-10-22 00:00:00"
443,"2014-10-23 00:00:00"
495,"2014-10-24 00:00:00"
620,"2014-10-25 00:00:00"
594,"2014-10-26 00:00:00"
461,"2014-10-27 00:00:00"
402,"2014-10-28 00:00:00"
443,"2014-10-29 00:00:00"
332,"2014-10-30 00:00:00"
408,"2014-10-31 00:00:00"
472,"2014-11-01 00:00:00"
542,"2014-11-02 00:00:00"
421,"2014-11-03 00:00:00"
444,"2014-11-04 00:00:00"
464,"2014-11-05 00:00:00"
515,"2014-11-06 00:00:00"
516,"2014-11-07 00:00:00"
577,"2014-11-08 00:00:00"
566,"2014-11-09 00:00:00"
497,"2014-11-10 00:00:00"
506,"2014-11-11 00:00:00"
395,"2014-11-12 00:00:00"
402,"2014-11-13 00:00:00"
455,"2014-11-14 00:00:00"
507,"2014-11-15 00:00:00"
559,"2014-11-16 00:00:00"
434,"2014-11-17 00:00:00"
382,"2014-11-18 00:00:00"
404,"2014-11-19 00:00:00"
314,"2014-11-20 00:00:00"
440,"2014-11-21 00:00:00"
498,"2014-11-22 00:00:00"
481,"2014-11-23 00:00:00"
435,"2014-11-24 00:00:00"
382,"2014-11-25 00:00:00"
366,"2014-11-26 00:00:00"
302,"2014-11-27 00:00:00"
311,"2014-11-28 00:00:00"
453,"2014-11-29 00:00:00"
452,"2014-11-30 00:00:00"
378,"2014-12-01 00:00:00"
392,"2014-12-02 00:00:00"
371,"2014-12-03 00:00:00"
397,"2014-12-04 00:00:00"
406,"2014-12-05 00:00:00"
470,"2014-12-06 00:00:00"
487,"2014-12-07 00:00:00"
377,"2014-12-08 00:00:00"
388,"2014-12-09 00:00:00"
383,"2014-12-10 00:00:00"
382,"2014-12-11 00:00:00"
393,"2014-12-12 00:00:00"
457,"2014-12-13 00:00:00"
435,"2014-12-14 00:00:00"
357,"2014-12-15 00:00:00"
411,"2014-12-16 00:00:00"
428,"2014-12-17 00:00:00"
393,"2014-12-18 00:00:00"
411,"2014-12-19 00:00:00"
503,"2014-12-20 00:00:00"
479,"2014-12-21 00:00:00"
388,"2014-12-22 00:00:00"
442,"2014-12-23 00:00:00"
387,"2014-12-24 00:00:00"
268,"2014-12-25 00:00:00"
392,"2014-12-26 00:00:00"
577,"2014-12-27 00:00:00"
591,"2014-12-28 00:00:00"
529,"2014-12-29 00:00:00"
608,"2014-12-30 00:00:00"
565,"2014-12-31 00:00:00"
486,"2015-01-01 00:00:00"
569,"2015-01-02 00:00:00"
614,"2015-01-03 00:00:00"
597,"2015-01-04 00:00:00"
427,"2015-01-05 00:00:00"
451,"2015-01-06 00:00:00"
433,"2015-01-07 00:00:00"
441,"2015-01-08 00:00:00"
464,"2015-01-09 00:00:00"
550,"2015-01-10 00:00:00"
538,"2015-01-11 00:00:00"
479,"2015-01-12 00:00:00"
458,"2015-01-13 00:00:00"
454,"2015-01-14 00:00:00"
421,"2015-01-15 00:00:00"
533,"2015-01-16 00:00:00"
569,"2015-01-17 00:00:00"
573,"2015-01-18 00:00:00"
500,"2015-01-19 00:00:00"
453,"2015-01-20 00:00:00"
446,"2015-01-21 00:00:00"
428,"2015-01-22 00:00:00"
453,"2015-01-23 00:00:00"
583,"2015-01-24 00:00:00"
589,"2015-01-25 00:00:00"
488,"2015-01-26 00:00:00"
452,"2015-01-27 00:00:00"
459,"2015-01-28 00:00:00"
456,"2015-01-29 00:00:00"
502,"2015-01-30 00:00:00"
557,"2015-01-31 00:00:00"
502,"2015-02-01 00:00:00"
358,"2015-02-02 00:00:00"
424,"2015-02-03 00:00:00"
437,"2015-02-04 00:00:00"
484,"2015-02-05 00:00:00"
516,"2015-02-06 00:00:00"
639,"2015-02-07 00:00:00"
583,"2015-02-08 00:00:00"
507,"2015-02-09 00:00:00"
453,"2015-02-10 00:00:00"
480,"2015-02-11 00:00:00"
470,"2015-02-12 00:00:00"
491,"2015-02-13 00:00:00"
676,"2015-02-14 00:00:00"
637,"2015-02-15 00:00:00"
558,"2015-02-16 00:00:00"
511,"2015-02-17 00:00:00"
476,"2015-02-18 00:00:00"
498,"2015-02-19 00:00:00"
557,"2015-02-20 00:00:00"
593,"2015-02-21 00:00:00"
564,"2015-02-22 00:00:00"
459,"2015-02-23 00:00:00"
451,"2015-02-24 00:00:00"
437,"2015-02-25 00:00:00"
460,"2015-02-26 00:00:00"
477,"2015-02-27 00:00:00"
608,"2015-02-28 00:00:00"
579,"2015-03-01 00:00:00"
483,"2015-03-02 00:00:00"
438,"2015-03-03 00:00:00"
481,"2015-03-04 00:00:00"
470,"2015-03-05 00:00:00"
461,"2015-03-06 00:00:00"
583,"2015-03-07 00:00:00"
593,"2015-03-08 00:00:00"
463,"2015-03-09 00:00:00"
459,"2015-03-10 00:00:00"
434,"2015-03-11 00:00:00"
439,"2015-03-12 00:00:00"
537,"2015-03-13 00:00:00"
627,"2015-03-14 00:00:00"
568,"2015-03-15 00:00:00"
511,"2015-03-16 00:00:00"
458,"2015-03-17 00:00:00"
492,"2015-03-18 00:00:00"
476,"2015-03-19 00:00:00"
482,"2015-03-20 00:00:00"
611,"2015-03-21 00:00:00"
606,"2015-03-22 00:00:00"
502,"2015-03-23 00:00:00"
473,"2015-03-24 00:00:00"
478,"2015-03-25 00:00:00"
511,"2015-03-26 00:00:00"
495,"2015-03-27 00:00:00"
578,"2015-03-28 00:00:00"
609,"2015-03-29 00:00:00"
494,"2015-03-30 00:00:00"
490,"2015-03-31 00:00:00"
479,"2015-04-01 00:00:00"
509,"2015-04-02 00:00:00"
542,"2015-04-03 00:00:00"
517,"2015-04-04 00:00:00"
446,"2015-04-05 00:00:00"
411,"2015-04-06 00:00:00"
443,"2015-04-07 00:00:00"
498,"2015-04-08 00:00:00"
476,"2015-04-09 00:00:00"
481,"2015-04-10 00:00:00"
572,"2015-04-11 00:00:00"
522,"2015-04-12 00:00:00"
413,"2015-04-13 00:00:00"
422,"2015-04-14 00:00:00"
411,"2015-04-15 00:00:00"
445,"2015-04-16 00:00:00"
464,"2015-04-17 00:00:00"
604,"2015-04-18 00:00:00"
559,"2015-04-19 00:00:00"
457,"2015-04-20 00:00:00"
450,"2015-04-21 00:00:00"
459,"2015-04-22 00:00:00"
430,"2015-04-23 00:00:00"
499,"2015-04-24 00:00:00"
594,"2015-04-25 00:00:00"
528,"2015-04-26 00:00:00"
460,"2015-04-27 00:00:00"
428,"2015-04-28 00:00:00"
443,"2015-04-29 00:00:00"
429,"2015-04-30 00:00:00"
381,"2015-05-01 00:00:00"
509,"2015-05-02 00:00:00"
451,"2015-05-03 00:00:00"
419,"2015-05-04 00:00:00"
432,"2015-05-05 00:00:00"
430,"2015-05-06 00:00:00"
445,"2015-05-07 00:00:00"
465,"2015-05-08 00:00:00"
535,"2015-05-09 00:00:00"
514,"2015-05-10 00:00:00"
485,"2015-05-11 00:00:00"
455,"2015-05-12 00:00:00"
466,"2015-05-13 00:00:00"
511,"2015-05-14 00:00:00"
472,"2015-05-15 00:00:00"
491,"2015-05-16 00:00:00"
512,"2015-05-17 00:00:00"
461,"2015-05-18 00:00:00"
426,"2015-05-19 00:00:00"
444,"2015-05-20 00:00:00"
432,"2015-05-21 00:00:00"
438,"2015-05-22 00:00:00"
516,"2015-05-23 00:00:00"
534,"2015-05-24 00:00:00"
476,"2015-05-25 00:00:00"
427,"2015-05-26 00:00:00"
439,"2015-05-27 00:00:00"
438,"2015-05-28 00:00:00"
451,"2015-05-29 00:00:00"
544,"2015-05-30 00:00:00"
521,"2015-05-31 00:00:00"
445,"2015-06-01 00:00:00"
455,"2015-06-02 00:00:00"
419,"2015-06-03 00:00:00"
480,"2015-06-04 00:00:00"
485,"2015-06-05 00:00:00"
551,"2015-06-06 00:00:00"
521,"2015-06-07 00:00:00"
464,"2015-06-08 00:00:00"
416,"2015-06-09 00:00:00"
459,"2015-06-10 00:00:00"
457,"2015-06-11 00:00:00"
494,"2015-06-12 00:00:00"
540,"2015-06-13 00:00:00"
534,"2015-06-14 00:00:00"
496,"2015-06-15 00:00:00"
494,"2015-06-16 00:00:00"
459,"2015-06-17 00:00:00"
490,"2015-06-18 00:00:00"
521,"2015-06-19 00:00:00"
574,"2015-06-20 00:00:00"
504,"2015-06-21 00:00:00"
453,"2015-06-22 00:00:00"
510,"2015-06-23 00:00:00"
509,"2015-06-24 00:00:00"
513,"2015-06-25 00:00:00"
567,"2015-06-26 00:00:00"
544,"2015-06-27 00:00:00"
529,"2015-06-28 00:00:00"
468,"2015-06-29 00:00:00"
489,"2015-06-30 00:00:00"
502,"2015-07-01 00:00:00"
495,"2015-07-02 00:00:00"
535,"2015-07-03 00:00:00"
493,"2015-07-04 00:00:00"
452,"2015-07-05 00:00:00"
492,"2015-07-06 00:00:00"
515,"2015-07-07 00:00:00"
506,"2015-07-08 00:00:00"
467,"2015-07-09 00:00:00"
527,"2015-07-10 00:00:00"
559,"2015-07-11 00:00:00"
576,"2015-07-12 00:00:00"
514,"2015-07-13 00:00:00"
488,"2015-07-14 00:00:00"
518,"2015-07-15 00:00:00"
504,"2015-07-16 00:00:00"
555,"2015-07-17 00:00:00"
579,"2015-07-18 00:00:00"
616,"2015-07-19 00:00:00"
507,"2015-07-20 00:00:00"
511,"2015-07-21 00:00:00"
486,"2015-07-22 00:00:00"
533,"2015-07-23 00:00:00"
543,"2015-07-24 00:00:00"
587,"2015-07-25 00:00:00"
583,"2015-07-26 00:00:00"
558,"2015-07-27 00:00:00"
511,"2015-07-28 00:00:00"
598,"2015-07-29 00:00:00"
573,"2015-07-30 00:00:00"
542,"2015-07-31 00:00:00"
594,"2015-08-01 00:00:00"
567,"2015-08-02 00:00:00"
524,"2015-08-03 00:00:00"
517,"2015-08-04 00:00:00"
519,"2015-08-05 00:00:00"
470,"2015-08-06 00:00:00"
484,"2015-08-07 00:00:00"
584,"2015-08-08 00:00:00"
570,"2015-08-09 00:00:00"
500,"2015-08-10 00:00:00"
460,"2015-08-11 00:00:00"
444,"2015-08-12 00:00:00"
489,"2015-08-13 00:00:00"
537,"2015-08-14 00:00:00"
552,"2015-08-15 00:00:00"
527,"2015-08-16 00:00:00"
482,"2015-08-17 00:00:00"
481,"2015-08-18 00:00:00"
512,"2015-08-19 00:00:00"
459,"2015-08-20 00:00:00"
481,"2015-08-21 00:00:00"
565,"2015-08-22 00:00:00"
519,"2015-08-23 00:00:00"
455,"2015-08-24 00:00:00"
444,"2015-08-25 00:00:00"
412,"2015-08-26 00:00:00"
486,"2015-08-27 00:00:00"
445,"2015-08-28 00:00:00"
532,"2015-08-29 00:00:00"
479,"2015-08-30 00:00:00"
408,"2015-08-31 00:00:00"
430,"2015-09-01 00:00:00"
415,"2015-09-02 00:00:00"
409,"2015-09-03 00:00:00"
453,"2015-09-04 00:00:00"
517,"2015-09-05 00:00:00"
505,"2015-09-06 00:00:00"
463,"2015-09-07 00:00:00"
428,"2015-09-08 00:00:00"
403,"2015-09-09 00:00:00"
412,"2015-09-10 00:00:00"
436,"2015-09-11 00:00:00"
552,"2015-09-12 00:00:00"
471,"2015-09-13 00:00:00"
444,"2015-09-14 00:00:00"
387,"2015-09-15 00:00:00"
432,"2015-09-16 00:00:00"
337,"2015-09-17 00:00:00"
419,"2015-09-18 00:00:00"
464,"2015-09-19 00:00:00"
431,"2015-09-20 00:00:00"
377,"2015-09-21 00:00:00"
349,"2015-09-22 00:00:00"
367,"2015-09-23 00:00:00"
369,"2015-09-24 00:00:00"
355,"2015-09-25 00:00:00"
422,"2015-09-26 00:00:00"
424,"2015-09-27 00:00:00"
391,"2015-09-28 00:00:00"
439,"2015-09-29 00:00:00"
473,"2015-09-30 00:00:00"
494,"2015-10-01 00:00:00"
470,"2015-10-02 00:00:00"
564,"2015-10-03 00:00:00"
566,"2015-10-04 00:00:00"
474,"2015-10-05 00:00:00"
473,"2015-10-06 00:00:00"
428,"2015-10-07 00:00:00"
407,"2015-10-08 00:00:00"
474,"2015-10-09 00:00:00"
565,"2015-10-10 00:00:00"
483,"2015-10-11 00:00:00"
516,"2015-10-12 00:00:00"
389,"2015-10-13 00:00:00"
454,"2015-10-14 00:00:00"
426,"2015-10-15 00:00:00"
512,"2015-10-16 00:00:00"
695,"2015-10-17 00:00:00"
602,"2015-10-18 00:00:00"
498,"2015-10-19 00:00:00"
454,"2015-10-20 00:00:00"
423,"2015-10-21 00:00:00"
468,"2015-10-22 00:00:00"
493,"2015-10-23 00:00:00"
539,"2015-10-24 00:00:00"
544,"2015-10-25 00:00:00"
434,"2015-10-26 00:00:00"
453,"2015-10-27 00:00:00"
395,"2015-10-28 00:00:00"
448,"2015-10-29 00:00:00"
455,"2015-10-30 00:00:00"
498,"2015-10-31 00:00:00"
468,"2015-11-01 00:00:00"
442,"2015-11-02 00:00:00"
423,"2015-11-03 00:00:00"
435,"2015-11-04 00:00:00"
405,"2015-11-05 00:00:00"
415,"2015-11-06 00:00:00"
549,"2015-11-07 00:00:00"
526,"2015-11-08 00:00:00"
433,"2015-11-09 00:00:00"
385,"2015-11-10 00:00:00"
440,"2015-11-11 00:00:00"
445,"2015-11-12 00:00:00"
415,"2015-11-13 00:00:00"
498,"2015-11-14 00:00:00"
475,"2015-11-15 00:00:00"
402,"2015-11-16 00:00:00"
376,"2015-11-17 00:00:00"
358,"2015-11-18 00:00:00"
393,"2015-11-19 00:00:00"
371,"2015-11-20 00:00:00"
455,"2015-11-21 00:00:00"
421,"2015-11-22 00:00:00"
350,"2015-11-23 00:00:00"
364,"2015-11-24 00:00:00"
362,"2015-11-25 00:00:00"
253,"2015-11-26 00:00:00"
269,"2015-11-27 00:00:00"
398,"2015-11-28 00:00:00"
462,"2015-11-29 00:00:00"
361,"2015-11-30 00:00:00"
346,"2015-12-01 00:00:00"
318,"2015-12-02 00:00:00"
352,"2015-12-03 00:00:00"
345,"2015-12-04 00:00:00"
425,"2015-12-05 00:00:00"
398,"2015-12-06 00:00:00"
373,"2015-12-07 00:00:00"
334,"2015-12-08 00:00:00"
279,"2015-12-09 00:00:00"
385,"2015-12-10 00:00:00"
366,"2015-12-11 00:00:00"
382,"2015-12-12 00:00:00"
344,"2015-12-13 00:00:00"
362,"2015-12-14 00:00:00"
362,"2015-12-15 00:00:00"
330,"2015-12-16 00:00:00"
359,"2015-12-17 00:00:00"
374,"2015-12-18 00:00:00"
357,"2015-12-19 00:00:00"
408,"2015-12-20 00:00:00"
367,"2015-12-21 00:00:00"
365,"2015-12-22 00:00:00"
378,"2015-12-23 00:00:00"
349,"2015-12-24 00:00:00"
197,"2015-12-25 00:00:00"
344,"2015-12-26 00:00:00"
411,"2015-12-27 00:00:00"
438,"2015-12-28 00:00:00"
490,"2015-12-29 00:00:00"
524,"2015-12-30 00:00:00"
508,"2015-12-31 00:00:00"
378,"2016-01-01 00:00:00"
484,"2016-01-02 00:00:00"
489,"2016-01-03 00:00:00"
417,"2016-01-04 00:00:00"
406,"2016-01-05 00:00:00"
380,"2016-01-06 00:00:00"
428,"2016-01-07 00:00:00"
435,"2016-01-08 00:00:00"
499,"2016-01-09 00:00:00"
432,"2016-01-10 00:00:00"
377,"2016-01-11 00:00:00"
384,"2016-01-12 00:00:00"
384,"2016-01-13 00:00:00"
365,"2016-01-14 00:00:00"
445,"2016-01-15 00:00:00"
493,"2016-01-16 00:00:00"
515,"2016-01-17 00:00:00"
446,"2016-01-18 00:00:00"
381,"2016-01-19 00:00:00"
399,"2016-01-20 00:00:00"
402,"2016-01-21 00:00:00"
416,"2016-01-22 00:00:00"
523,"2016-01-23 00:00:00"
462,"2016-01-24 00:00:00"
377,"2016-01-25 00:00:00"
415,"2016-01-26 00:00:00"
403,"2016-01-27 00:00:00"
425,"2016-01-28 00:00:00"
428,"2016-01-29 00:00:00"
560,"2016-01-30 00:00:00"
483,"2016-01-31 00:00:00"
416,"2016-02-01 00:00:00"
385,"2016-02-02 00:00:00"
385,"2016-02-03 00:00:00"
366,"2016-02-04 00:00:00"
386,"2016-02-05 00:00:00"
471,"2016-02-06 00:00:00"
429,"2016-02-07 00:00:00"
342,"2016-02-08 00:00:00"
363,"2016-02-09 00:00:00"
406,"2016-02-10 00:00:00"
383,"2016-02-11 00:00:00"
453,"2016-02-12 00:00:00"
507,"2016-02-13 00:00:00"
487,"2016-02-14 00:00:00"
491,"2016-02-15 00:00:00"
399,"2016-02-16 00:00:00"
420,"2016-02-17 00:00:00"
432,"2016-02-18 00:00:00"
411,"2016-02-19 00:00:00"
447,"2016-02-20 00:00:00"
512,"2016-02-21 00:00:00"
404,"2016-02-22 00:00:00"
414,"2016-02-23 00:00:00"
397,"2016-02-24 00:00:00"
378,"2016-02-25 00:00:00"
422,"2016-02-26 00:00:00"
464,"2016-02-27 00:00:00"
495,"2016-02-28 00:00:00"
407,"2016-02-29 00:00:00"
391,"2016-03-01 00:00:00"
353,"2016-03-02 00:00:00"
361,"2016-03-03 00:00:00"
387,"2016-03-04 00:00:00"
454,"2016-03-05 00:00:00"
413,"2016-03-06 00:00:00"
376,"2016-03-07 00:00:00"
364,"2016-03-08 00:00:00"
351,"2016-03-09 00:00:00"
408,"2016-03-10 00:00:00"
381,"2016-03-11 00:00:00"
468,"2016-03-12 00:00:00"
440,"2016-03-13 00:00:00"
371,"2016-03-14 00:00:00"
347,"2016-03-15 00:00:00"
354,"2016-03-16 00:00:00"
341,"2016-03-17 00:00:00"
439,"2016-03-18 00:00:00"
482,"2016-03-19 00:00:00"
473,"2016-03-20 00:00:00"
411,"2016-03-21 00:00:00"
393,"2016-03-22 00:00:00"
436,"2016-03-23 00:00:00"
438,"2016-03-24 00:00:00"
453,"2016-03-25 00:00:00"
442,"2016-03-26 00:00:00"
401,"2016-03-27 00:00:00"
323,"2016-03-28 00:00:00"
413,"2016-03-29 00:00:00"
428,"2016-03-30 00:00:00"
411,"2016-03-31 00:00:00"
448,"2016-04-01 00:00:00"
450,"2016-04-02 00:00:00"
449,"2016-04-03 00:00:00"
373,"2016-04-04 00:00:00"
371,"2016-04-05 00:00:00"
374,"2016-04-06 00:00:00"
375,"2016-04-07 00:00:00"
409,"2016-04-08 00:00:00"
483,"2016-04-09 00:00:00"
461,"2016-04-10 00:00:00"
372,"2016-04-11 00:00:00"
389,"2016-04-12 00:00:00"
370,"2016-04-13 00:00:00"
325,"2016-04-14 00:00:00"
407,"2016-04-15 00:00:00"
479,"2016-04-16 00:00:00"
482,"2016-04-17 00:00:00"
347,"2016-04-18 00:00:00"
341,"2016-04-19 00:00:00"
391,"2016-04-20 00:00:00"
341,"2016-04-21 00:00:00"
395,"2016-04-22 00:00:00"
419,"2016-04-23 00:00:00"
420,"2016-04-24 00:00:00"
345,"2016-04-25 00:00:00"
354,"2016-04-26 00:00:00"
353,"2016-04-27 00:00:00"
354,"2016-04-28 00:00:00"
371,"2016-04-29 00:00:00"
403,"2016-04-30 00:00:00"
426,"2016-05-01 00:00:00"
330,"2016-05-02 00:00:00"
364,"2016-05-03 00:00:00"
344,"2016-05-04 00:00:00"
