rev_count,date
1981,"2014-05-28 00:00:00"
1804,"2014-05-29 00:00:00"
1804,"2014-05-30 00:00:00"
1807,"2014-05-31 00:00:00"
2005,"2014-06-01 00:00:00"
1950,"2014-06-02 00:00:00"
1807,"2014-06-03 00:00:00"
1766,"2014-06-04 00:00:00"
1747,"2014-06-05 00:00:00"
1749,"2014-06-06 00:00:00"
1688,"2014-06-07 00:00:00"
1916,"2014-06-08 00:00:00"
1801,"2014-06-09 00:00:00"
1782,"2014-06-10 00:00:00"
1835,"2014-06-11 00:00:00"
1714,"2014-06-12 00:00:00"
1697,"2014-06-13 00:00:00"
1732,"2014-06-14 00:00:00"
1878,"2014-06-15 00:00:00"
1993,"2014-06-16 00:00:00"
1840,"2014-06-17 00:00:00"
2027,"2014-06-18 00:00:00"
1817,"2014-06-19 00:00:00"
1811,"2014-06-20 00:00:00"
1827,"2014-06-21 00:00:00"
1979,"2014-06-22 00:00:00"
1995,"2014-06-23 00:00:00"
1981,"2014-06-24 00:00:00"
1989,"2014-06-25 00:00:00"
1954,"2014-06-26 00:00:00"
1922,"2014-06-27 00:00:00"
1924,"2014-06-28 00:00:00"
2042,"2014-06-29 00:00:00"
2112,"2014-06-30 00:00:00"
1970,"2014-07-01 00:00:00"
2234,"2014-07-02 00:00:00"
2040,"2014-07-03 00:00:00"
1712,"2014-07-04 00:00:00"
1757,"2014-07-05 00:00:00"
2141,"2014-07-06 00:00:00"
2368,"2014-07-07 00:00:00"
2129,"2014-07-08 00:00:00"
2112,"2014-07-09 00:00:00"
1878,"2014-07-10 00:00:00"
1905,"2014-07-11 00:00:00"
2030,"2014-07-12 00:00:00"
2203,"2014-07-13 00:00:00"
2119,"2014-07-14 00:00:00"
2108,"2014-07-15 00:00:00"
2336,"2014-07-16 00:00:00"
2093,"2014-07-17 00:00:00"
2045,"2014-07-18 00:00:00"
2244,"2014-07-19 00:00:00"
2363,"2014-07-20 00:00:00"
2268,"2014-07-21 00:00:00"
2139,"2014-07-22 00:00:00"
2192,"2014-07-23 00:00:00"
2066,"2014-07-24 00:00:00"
2104,"2014-07-25 00:00:00"
2141,"2014-07-26 00:00:00"
2496,"2014-07-27 00:00:00"
2299,"2014-07-28 00:00:00"
2267,"2014-07-29 00:00:00"
2177,"2014-07-30 00:00:00"
2105,"2014-07-31 00:00:00"
2095,"2014-08-01 00:00:00"
2222,"2014-08-02 00:00:00"
2275,"2014-08-03 00:00:00"
2197,"2014-08-04 00:00:00"
2232,"2014-08-05 00:00:00"
2198,"2014-08-06 00:00:00"
2079,"2014-08-07 00:00:00"
2027,"2014-08-08 00:00:00"
2345,"2014-08-09 00:00:00"
2350,"2014-08-10 00:00:00"
2252,"2014-08-11 00:00:00"
2180,"2014-08-12 00:00:00"
2197,"2014-08-13 00:00:00"
1968,"2014-08-14 00:00:00"
1984,"2014-08-15 00:00:00"
2108,"2014-08-16 00:00:00"
2343,"2014-08-17 00:00:00"
2030,"2014-08-18 00:00:00"
1989,"2014-08-19 00:00:00"
2059,"2014-08-20 00:00:00"
1868,"2014-08-21 00:00:00"
1972,"2014-08-22 00:00:00"
2126,"2014-08-23 00:00:00"
2344,"2014-08-24 00:00:00"
2066,"2014-08-25 00:00:00"
1899,"2014-08-26 00:00:00"
1982,"2014-08-27 00:00:00"
1937,"2014-08-28 00:00:00"
2016,"2014-08-29 00:00:00"
2167,"2014-08-30 00:00:00"
2298,"2014-08-31 00:00:00"
2169,"2014-09-01 00:00:00"
2203,"2014-09-02 00:00:00"
2019,"2014-09-03 00:00:00"
1745,"2014-09-04 00:00:00"
1706,"2014-09-05 00:00:00"
2142,"2014-09-06 00:00:00"
2069,"2014-09-07 00:00:00"
1953,"2014-09-08 00:00:00"
1751,"2014-09-09 00:00:00"
1895,"2014-09-10 00:00:00"
1899,"2014-09-11 00:00:00"
1682,"2014-09-12 00:00:00"
2032,"2014-09-13 00:00:00"
2098,"2014-09-14 00:00:00"
1945,"2014-09-15 00:00:00"
1779,"2014-09-16 00:00:00"
1957,"2014-09-17 00:00:00"
1745,"2014-09-18 00:00:00"
1792,"2014-09-19 00:00:00"
1962,"2014-09-20 00:00:00"
2086,"2014-09-21 00:00:00"
1944,"2014-09-22 00:00:00"
1832,"2014-09-23 00:00:00"
1802,"2014-09-24 00:00:00"
1766,"2014-09-25 00:00:00"
1621,"2014-09-26 00:00:00"
1816,"2014-09-27 00:00:00"
2031,"2014-09-28 00:00:00"
1960,"2014-09-29 00:00:00"
1718,"2014-09-30 00:00:00"
1846,"2014-10-01 00:00:00"
1759,"2014-10-02 00:00:00"
1754,"2014-10-03 00:00:00"
1908,"2014-10-04 00:00:00"
1961,"2014-10-05 00:00:00"
1844,"2014-10-06 00:00:00"
1728,"2014-10-07 00:00:00"
1869,"2014-10-08 00:00:00"
1800,"2014-10-09 00:00:00"
1842,"2014-10-10 00:00:00"
1865,"2014-10-11 00:00:00"
2019,"2014-10-12 00:00:00"
2076,"2014-10-13 00:00:00"
1831,"2014-10-14 00:00:00"
1904,"2014-10-15 00:00:00"
1773,"2014-10-16 00:00:00"
1723,"2014-10-17 00:00:00"
1946,"2014-10-18 00:00:00"
2195,"2014-10-19 00:00:00"
2046,"2014-10-20 00:00:00"
2036,"2014-10-21 00:00:00"
1965,"2014-10-22 00:00:00"
1826,"2014-10-23 00:00:00"
1847,"2014-10-24 00:00:00"
1983,"2014-10-25 00:00:00"
2160,"2014-10-26 00:00:00"
1959,"2014-10-27 00:00:00"
1799,"2014-10-28 00:00:00"
1910,"2014-10-29 00:00:00"
1462,"2014-10-30 00:00:00"
1635,"2014-10-31 00:00:00"
1573,"2014-11-01 00:00:00"
2133,"2014-11-02 00:00:00"
1871,"2014-11-03 00:00:00"
1826,"2014-11-04 00:00:00"
1829,"2014-11-05 00:00:00"
1890,"2014-11-06 00:00:00"
1786,"2014-11-07 00:00:00"
2182,"2014-11-08 00:00:00"
2228,"2014-11-09 00:00:00"
1995,"2014-11-10 00:00:00"
1974,"2014-11-11 00:00:00"
1949,"2014-11-12 00:00:00"
1904,"2014-11-13 00:00:00"
1802,"2014-11-14 00:00:00"
1944,"2014-11-15 00:00:00"
2152,"2014-11-16 00:00:00"
1885,"2014-11-17 00:00:00"
1687,"2014-11-18 00:00:00"
1983,"2014-11-19 00:00:00"
1592,"2014-11-20 00:00:00"
1719,"2014-11-21 00:00:00"
1838,"2014-11-22 00:00:00"
1988,"2014-11-23 00:00:00"
2026,"2014-11-24 00:00:00"
1851,"2014-11-25 00:00:00"
1738,"2014-11-26 00:00:00"
1196,"2014-11-27 00:00:00"
1151,"2014-11-28 00:00:00"
1853,"2014-11-29 00:00:00"
1982,"2014-11-30 00:00:00"
1822,"2014-12-01 00:00:00"
1697,"2014-12-02 00:00:00"
1698,"2014-12-03 00:00:00"
1579,"2014-12-04 00:00:00"
1597,"2014-12-05 00:00:00"
1796,"2014-12-06 00:00:00"
2024,"2014-12-07 00:00:00"
1794,"2014-12-08 00:00:00"
1760,"2014-12-09 00:00:00"
1615,"2014-12-10 00:00:00"
1565,"2014-12-11 00:00:00"
1486,"2014-12-12 00:00:00"
1651,"2014-12-13 00:00:00"
1716,"2014-12-14 00:00:00"
1859,"2014-12-15 00:00:00"
1775,"2014-12-16 00:00:00"
1727,"2014-12-17 00:00:00"
1791,"2014-12-18 00:00:00"
1596,"2014-12-19 00:00:00"
1779,"2014-12-20 00:00:00"
1870,"2014-12-21 00:00:00"
2073,"2014-12-22 00:00:00"
1904,"2014-12-23 00:00:00"
1625,"2014-12-24 00:00:00"
1019,"2014-12-25 00:00:00"
1517,"2014-12-26 00:00:00"
2066,"2014-12-27 00:00:00"
2554,"2014-12-28 00:00:00"
2508,"2014-12-29 00:00:00"
2580,"2014-12-30 00:00:00"
2269,"2014-12-31 00:00:00"
1724,"2015-01-01 00:00:00"
2439,"2015-01-02 00:00:00"
2561,"2015-01-03 00:00:00"
2584,"2015-01-04 00:00:00"
2351,"2015-01-05 00:00:00"
2316,"2015-01-06 00:00:00"
2196,"2015-01-07 00:00:00"
2239,"2015-01-08 00:00:00"
2074,"2015-01-09 00:00:00"
2146,"2015-01-10 00:00:00"
2380,"2015-01-11 00:00:00"
2094,"2015-01-12 00:00:00"
2032,"2015-01-13 00:00:00"
1950,"2015-01-14 00:00:00"
1888,"2015-01-15 00:00:00"
1959,"2015-01-16 00:00:00"
2326,"2015-01-17 00:00:00"
2385,"2015-01-18 00:00:00"
2357,"2015-01-19 00:00:00"
2116,"2015-01-20 00:00:00"
2087,"2015-01-21 00:00:00"
1941,"2015-01-22 00:00:00"
2032,"2015-01-23 00:00:00"
2326,"2015-01-24 00:00:00"
2686,"2015-01-25 00:00:00"
2336,"2015-01-26 00:00:00"
2138,"2015-01-27 00:00:00"
2077,"2015-01-28 00:00:00"
2011,"2015-01-29 00:00:00"
2003,"2015-01-30 00:00:00"
2255,"2015-01-31 00:00:00"
2278,"2015-02-01 00:00:00"
1900,"2015-02-02 00:00:00"
2051,"2015-02-03 00:00:00"
1944,"2015-02-04 00:00:00"
1951,"2015-02-05 00:00:00"
1921,"2015-02-06 00:00:00"
2291,"2015-02-07 00:00:00"
2585,"2015-02-08 00:00:00"
2308,"2015-02-09 00:00:00"
2001,"2015-02-10 00:00:00"
2094,"2015-02-11 00:00:00"
2035,"2015-02-12 00:00:00"
1925,"2015-02-13 00:00:00"
2315,"2015-02-14 00:00:00"
2890,"2015-02-15 00:00:00"
2682,"2015-02-16 00:00:00"
2450,"2015-02-17 00:00:00"
2424,"2015-02-18 00:00:00"
2176,"2015-02-19 00:00:00"
2267,"2015-02-20 00:00:00"
2399,"2015-02-21 00:00:00"
2722,"2015-02-22 00:00:00"
2310,"2015-02-23 00:00:00"
2069,"2015-02-24 00:00:00"
2151,"2015-02-25 00:00:00"
2129,"2015-02-26 00:00:00"
2128,"2015-02-27 00:00:00"
2381,"2015-02-28 00:00:00"
2634,"2015-03-01 00:00:00"
2527,"2015-03-02 00:00:00"
2065,"2015-03-03 00:00:00"
2175,"2015-03-04 00:00:00"
2105,"2015-03-05 00:00:00"
2162,"2015-03-06 00:00:00"
2425,"2015-03-07 00:00:00"
2638,"2015-03-08 00:00:00"
2544,"2015-03-09 00:00:00"
2199,"2015-03-10 00:00:00"
2203,"2015-03-11 00:00:00"
2148,"2015-03-12 00:00:00"
2148,"2015-03-13 00:00:00"
2516,"2015-03-14 00:00:00"
2750,"2015-03-15 00:00:00"
2430,"2015-03-16 00:00:00"
2167,"2015-03-17 00:00:00"
2358,"2015-03-18 00:00:00"
2179,"2015-03-19 00:00:00"
2219,"2015-03-20 00:00:00"
2373,"2015-03-21 00:00:00"
2715,"2015-03-22 00:00:00"
2386,"2015-03-23 00:00:00"
2200,"2015-03-24 00:00:00"
2284,"2015-03-25 00:00:00"
2387,"2015-03-26 00:00:00"
2166,"2015-03-27 00:00:00"
2587,"2015-03-28 00:00:00"
2729,"2015-03-29 00:00:00"
2600,"2015-03-30 00:00:00"
2485,"2015-03-31 00:00:00"
2267,"2015-04-01 00:00:00"
2410,"2015-04-02 00:00:00"
2554,"2015-04-03 00:00:00"
2511,"2015-04-04 00:00:00"
2334,"2015-04-05 00:00:00"
2297,"2015-04-06 00:00:00"
2397,"2015-04-07 00:00:00"
2438,"2015-04-08 00:00:00"
2361,"2015-04-09 00:00:00"
2195,"2015-04-10 00:00:00"
2403,"2015-04-11 00:00:00"
2655,"2015-04-12 00:00:00"
2357,"2015-04-13 00:00:00"
2291,"2015-04-14 00:00:00"
2436,"2015-04-15 00:00:00"
2229,"2015-04-16 00:00:00"
2162,"2015-04-17 00:00:00"
2326,"2015-04-18 00:00:00"
2724,"2015-04-19 00:00:00"
2369,"2015-04-20 00:00:00"
2234,"2015-04-21 00:00:00"
2243,"2015-04-22 00:00:00"
2086,"2015-04-23 00:00:00"
2115,"2015-04-24 00:00:00"
2568,"2015-04-25 00:00:00"
2611,"2015-04-26 00:00:00"
2456,"2015-04-27 00:00:00"
2338,"2015-04-28 00:00:00"
2296,"2015-04-29 00:00:00"
2316,"2015-04-30 00:00:00"
2054,"2015-05-01 00:00:00"
2128,"2015-05-02 00:00:00"
2088,"2015-05-03 00:00:00"
2277,"2015-05-04 00:00:00"
2112,"2015-05-05 00:00:00"
2211,"2015-05-06 00:00:00"
2195,"2015-05-07 00:00:00"
2154,"2015-05-08 00:00:00"
2240,"2015-05-09 00:00:00"
2573,"2015-05-10 00:00:00"
2709,"2015-05-11 00:00:00"
2380,"2015-05-12 00:00:00"
2550,"2015-05-13 00:00:00"
2397,"2015-05-14 00:00:00"
2248,"2015-05-15 00:00:00"
2476,"2015-05-16 00:00:00"
2664,"2015-05-17 00:00:00"
2614,"2015-05-18 00:00:00"
2302,"2015-05-19 00:00:00"
2496,"2015-05-20 00:00:00"
2403,"2015-05-21 00:00:00"
2210,"2015-05-22 00:00:00"
2405,"2015-05-23 00:00:00"
2729,"2015-05-24 00:00:00"
2660,"2015-05-25 00:00:00"
2517,"2015-05-26 00:00:00"
2586,"2015-05-27 00:00:00"
2541,"2015-05-28 00:00:00"
2714,"2015-05-29 00:00:00"
2695,"2015-05-30 00:00:00"
2830,"2015-05-31 00:00:00"
2620,"2015-06-01 00:00:00"
2424,"2015-06-02 00:00:00"
2478,"2015-06-03 00:00:00"
2474,"2015-06-04 00:00:00"
2389,"2015-06-05 00:00:00"
2423,"2015-06-06 00:00:00"
2906,"2015-06-07 00:00:00"
2557,"2015-06-08 00:00:00"
2416,"2015-06-09 00:00:00"
2490,"2015-06-10 00:00:00"
2499,"2015-06-11 00:00:00"
2350,"2015-06-12 00:00:00"
2511,"2015-06-13 00:00:00"
2743,"2015-06-14 00:00:00"
2562,"2015-06-15 00:00:00"
2402,"2015-06-16 00:00:00"
2534,"2015-06-17 00:00:00"
2450,"2015-06-18 00:00:00"
2502,"2015-06-19 00:00:00"
2622,"2015-06-20 00:00:00"
2661,"2015-06-21 00:00:00"
2754,"2015-06-22 00:00:00"
2753,"2015-06-23 00:00:00"
2721,"2015-06-24 00:00:00"
2751,"2015-06-25 00:00:00"
2645,"2015-06-26 00:00:00"
2753,"2015-06-27 00:00:00"
2935,"2015-06-28 00:00:00"
2900,"2015-06-29 00:00:00"
2579,"2015-06-30 00:00:00"
2573,"2015-07-01 00:00:00"
2648,"2015-07-02 00:00:00"
2697,"2015-07-03 00:00:00"
2622,"2015-07-04 00:00:00"
2288,"2015-07-05 00:00:00"
2902,"2015-07-06 00:00:00"
2825,"2015-07-07 00:00:00"
2687,"2015-07-08 00:00:00"
2534,"2015-07-09 00:00:00"
2645,"2015-07-10 00:00:00"
2723,"2015-07-11 00:00:00"
2831,"2015-07-12 00:00:00"
2889,"2015-07-13 00:00:00"
2749,"2015-07-14 00:00:00"
2626,"2015-07-15 00:00:00"
2733,"2015-07-16 00:00:00"
2658,"2015-07-17 00:00:00"
2892,"2015-07-18 00:00:00"
3054,"2015-07-19 00:00:00"
2855,"2015-07-20 00:00:00"
2821,"2015-07-21 00:00:00"
2782,"2015-07-22 00:00:00"
2616,"2015-07-23 00:00:00"
2677,"2015-07-24 00:00:00"
2962,"2015-07-25 00:00:00"
3205,"2015-07-26 00:00:00"
2926,"2015-07-27 00:00:00"
2776,"2015-07-28 00:00:00"
2854,"2015-07-29 00:00:00"
2847,"2015-07-30 00:00:00"
2862,"2015-07-31 00:00:00"
2768,"2015-08-01 00:00:00"
3092,"2015-08-02 00:00:00"
2808,"2015-08-03 00:00:00"
2742,"2015-08-04 00:00:00"
2754,"2015-08-05 00:00:00"
2783,"2015-08-06 00:00:00"
2667,"2015-08-07 00:00:00"
2868,"2015-08-08 00:00:00"
2964,"2015-08-09 00:00:00"
3061,"2015-08-10 00:00:00"
2844,"2015-08-11 00:00:00"
2792,"2015-08-12 00:00:00"
2753,"2015-08-13 00:00:00"
2634,"2015-08-14 00:00:00"
2989,"2015-08-15 00:00:00"
3041,"2015-08-16 00:00:00"
3023,"2015-08-17 00:00:00"
2728,"2015-08-18 00:00:00"
2855,"2015-08-19 00:00:00"
2520,"2015-08-20 00:00:00"
2649,"2015-08-21 00:00:00"
2931,"2015-08-22 00:00:00"
3075,"2015-08-23 00:00:00"
2807,"2015-08-24 00:00:00"
2550,"2015-08-25 00:00:00"
2507,"2015-08-26 00:00:00"
2587,"2015-08-27 00:00:00"
2546,"2015-08-28 00:00:00"
2875,"2015-08-29 00:00:00"
3006,"2015-08-30 00:00:00"
2783,"2015-08-31 00:00:00"
2364,"2015-09-01 00:00:00"
2411,"2015-09-02 00:00:00"
2389,"2015-09-03 00:00:00"
2567,"2015-09-04 00:00:00"
2663,"2015-09-05 00:00:00"
2821,"2015-09-06 00:00:00"
2839,"2015-09-07 00:00:00"
2551,"2015-09-08 00:00:00"
2471,"2015-09-09 00:00:00"
2257,"2015-09-10 00:00:00"
2438,"2015-09-11 00:00:00"
2594,"2015-09-12 00:00:00"
2759,"2015-09-13 00:00:00"
2443,"2015-09-14 00:00:00"
2410,"2015-09-15 00:00:00"
2447,"2015-09-16 00:00:00"
2332,"2015-09-17 00:00:00"
2329,"2015-09-18 00:00:00"
2759,"2015-09-19 00:00:00"
2883,"2015-09-20 00:00:00"
2501,"2015-09-21 00:00:00"
2408,"2015-09-22 00:00:00"
2514,"2015-09-23 00:00:00"
2323,"2015-09-24 00:00:00"
2496,"2015-09-25 00:00:00"
2713,"2015-09-26 00:00:00"
2913,"2015-09-27 00:00:00"
2777,"2015-09-28 00:00:00"
2392,"2015-09-29 00:00:00"
2442,"2015-09-30 00:00:00"
2274,"2015-10-01 00:00:00"
2158,"2015-10-02 00:00:00"
2604,"2015-10-03 00:00:00"
2669,"2015-10-04 00:00:00"
2572,"2015-10-05 00:00:00"
2407,"2015-10-06 00:00:00"
2345,"2015-10-07 00:00:00"
2392,"2015-10-08 00:00:00"
2406,"2015-10-09 00:00:00"
2637,"2015-10-10 00:00:00"
2719,"2015-10-11 00:00:00"
2659,"2015-10-12 00:00:00"
2399,"2015-10-13 00:00:00"
2432,"2015-10-14 00:00:00"
2450,"2015-10-15 00:00:00"
2517,"2015-10-16 00:00:00"
2780,"2015-10-17 00:00:00"
2861,"2015-10-18 00:00:00"
2645,"2015-10-19 00:00:00"
2374,"2015-10-20 00:00:00"
2445,"2015-10-21 00:00:00"
2376,"2015-10-22 00:00:00"
2419,"2015-10-23 00:00:00"
2722,"2015-10-24 00:00:00"
2726,"2015-10-25 00:00:00"
2659,"2015-10-26 00:00:00"
2386,"2015-10-27 00:00:00"
2339,"2015-10-28 00:00:00"
2385,"2015-10-29 00:00:00"
2213,"2015-10-30 00:00:00"
2305,"2015-10-31 00:00:00"
2309,"2015-11-01 00:00:00"
2574,"2015-11-02 00:00:00"
2351,"2015-11-03 00:00:00"
2358,"2015-11-04 00:00:00"
2162,"2015-11-05 00:00:00"
2353,"2015-11-06 00:00:00"
2678,"2015-11-07 00:00:00"
2841,"2015-11-08 00:00:00"
2694,"2015-11-09 00:00:00"
2333,"2015-11-10 00:00:00"
2373,"2015-11-11 00:00:00"
2434,"2015-11-12 00:00:00"
2285,"2015-11-13 00:00:00"
2574,"2015-11-14 00:00:00"
2846,"2015-11-15 00:00:00"
2472,"2015-11-16 00:00:00"
2315,"2015-11-17 00:00:00"
2432,"2015-11-18 00:00:00"
2182,"2015-11-19 00:00:00"
2470,"2015-11-20 00:00:00"
2700,"2015-11-21 00:00:00"
2739,"2015-11-22 00:00:00"
2568,"2015-11-23 00:00:00"
2268,"2015-11-24 00:00:00"
2304,"2015-11-25 00:00:00"
1596,"2015-11-26 00:00:00"
1597,"2015-11-27 00:00:00"
2517,"2015-11-28 00:00:00"
2754,"2015-11-29 00:00:00"
2404,"2015-11-30 00:00:00"
2208,"2015-12-01 00:00:00"
2136,"2015-12-02 00:00:00"
2057,"2015-12-03 00:00:00"
2162,"2015-12-04 00:00:00"
2375,"2015-12-05 00:00:00"
2469,"2015-12-06 00:00:00"
2380,"2015-12-07 00:00:00"
2097,"2015-12-08 00:00:00"
2217,"2015-12-09 00:00:00"
2128,"2015-12-10 00:00:00"
2056,"2015-12-11 00:00:00"
2140,"2015-12-12 00:00:00"
2332,"2015-12-13 00:00:00"
2291,"2015-12-14 00:00:00"
2106,"2015-12-15 00:00:00"
2092,"2015-12-16 00:00:00"
2192,"2015-12-17 00:00:00"
1985,"2015-12-18 00:00:00"
2211,"2015-12-19 00:00:00"
2416,"2015-12-20 00:00:00"
2347,"2015-12-21 00:00:00"
2376,"2015-12-22 00:00:00"
2396,"2015-12-23 00:00:00"
2051,"2015-12-24 00:00:00"
1269,"2015-12-25 00:00:00"
1900,"2015-12-26 00:00:00"
2617,"2015-12-27 00:00:00"
2814,"2015-12-28 00:00:00"
3081,"2015-12-29 00:00:00"
3039,"2015-12-30 00:00:00"
2939,"2015-12-31 00:00:00"
2228,"2016-01-01 00:00:00"
2912,"2016-01-02 00:00:00"
3129,"2016-01-03 00:00:00"
3044,"2016-01-04 00:00:00"
2569,"2016-01-05 00:00:00"
2712,"2016-01-06 00:00:00"
2667,"2016-01-07 00:00:00"
2612,"2016-01-08 00:00:00"
2984,"2016-01-09 00:00:00"
3071,"2016-01-10 00:00:00"
2483,"2016-01-11 00:00:00"
2449,"2016-01-12 00:00:00"
2393,"2016-01-13 00:00:00"
2344,"2016-01-14 00:00:00"
2483,"2016-01-15 00:00:00"
2988,"2016-01-16 00:00:00"
3362,"2016-01-17 00:00:00"
3013,"2016-01-18 00:00:00"
2753,"2016-01-19 00:00:00"
2584,"2016-01-20 00:00:00"
2530,"2016-01-21 00:00:00"
2504,"2016-01-22 00:00:00"
2911,"2016-01-23 00:00:00"
3108,"2016-01-24 00:00:00"
2723,"2016-01-25 00:00:00"
2507,"2016-01-26 00:00:00"
2500,"2016-01-27 00:00:00"
2607,"2016-01-28 00:00:00"
2588,"2016-01-29 00:00:00"
3194,"2016-01-30 00:00:00"
3199,"2016-01-31 00:00:00"
2975,"2016-02-01 00:00:00"
2511,"2016-02-02 00:00:00"
2614,"2016-02-03 00:00:00"
2518,"2016-02-04 00:00:00"
2489,"2016-02-05 00:00:00"
2961,"2016-02-06 00:00:00"
2970,"2016-02-07 00:00:00"
2398,"2016-02-08 00:00:00"
2430,"2016-02-09 00:00:00"
2612,"2016-02-10 00:00:00"
2488,"2016-02-11 00:00:00"
2572,"2016-02-12 00:00:00"
3104,"2016-02-13 00:00:00"
3402,"2016-02-14 00:00:00"
3637,"2016-02-15 00:00:00"
3108,"2016-02-16 00:00:00"
2948,"2016-02-17 00:00:00"
2745,"2016-02-18 00:00:00"
2697,"2016-02-19 00:00:00"
3176,"2016-02-20 00:00:00"
3400,"2016-02-21 00:00:00"
3126,"2016-02-22 00:00:00"
2659,"2016-02-23 00:00:00"
2645,"2016-02-24 00:00:00"
2658,"2016-02-25 00:00:00"
2673,"2016-02-26 00:00:00"
3059,"2016-02-27 00:00:00"
3348,"2016-02-28 00:00:00"
2912,"2016-02-29 00:00:00"
2677,"2016-03-01 00:00:00"
2748,"2016-03-02 00:00:00"
2482,"2016-03-03 00:00:00"
2770,"2016-03-04 00:00:00"
3075,"2016-03-05 00:00:00"
3320,"2016-03-06 00:00:00"
2899,"2016-03-07 00:00:00"
2553,"2016-03-08 00:00:00"
2625,"2016-03-09 00:00:00"
2644,"2016-03-10 00:00:00"
2759,"2016-03-11 00:00:00"
2943,"2016-03-12 00:00:00"
3266,"2016-03-13 00:00:00"
3042,"2016-03-14 00:00:00"
2760,"2016-03-15 00:00:00"
2726,"2016-03-16 00:00:00"
2567,"2016-03-17 00:00:00"
2569,"2016-03-18 00:00:00"
3188,"2016-03-19 00:00:00"
3320,"2016-03-20 00:00:00"
3045,"2016-03-21 00:00:00"
2699,"2016-03-22 00:00:00"
2764,"2016-03-23 00:00:00"
2837,"2016-03-24 00:00:00"
2870,"2016-03-25 00:00:00"
3242,"2016-03-26 00:00:00"
2975,"2016-03-27 00:00:00"
2819,"2016-03-28 00:00:00"
2798,"2016-03-29 00:00:00"
2851,"2016-03-30 00:00:00"
2852,"2016-03-31 00:00:00"
2940,"2016-04-01 00:00:00"
3419,"2016-04-02 00:00:00"
3595,"2016-04-03 00:00:00"
3041,"2016-04-04 00:00:00"
2776,"2016-04-05 00:00:00"
2827,"2016-04-06 00:00:00"
2748,"2016-04-07 00:00:00"
2798,"2016-04-08 00:00:00"
3283,"2016-04-09 00:00:00"
3310,"2016-04-10 00:00:00"
2854,"2016-04-11 00:00:00"
2665,"2016-04-12 00:00:00"
2786,"2016-04-13 00:00:00"
2577,"2016-04-14 00:00:00"
2720,"2016-04-15 00:00:00"
3154,"2016-04-16 00:00:00"
3268,"2016-04-17 00:00:00"
2994,"2016-04-18 00:00:00"
2774,"2016-04-19 00:00:00"
2742,"2016-04-20 00:00:00"
2670,"2016-04-21 00:00:00"
2779,"2016-04-22 00:00:00"
2949,"2016-04-23 00:00:00"
3284,"2016-04-24 00:00:00"
2917,"2016-04-25 00:00:00"
2646,"2016-04-26 00:00:00"
2814,"2016-04-27 00:00:00"
2612,"2016-04-28 00:00:00"
2627,"2016-04-29 00:00:00"
3155,"2016-04-30 00:00:00"
3322,"2016-05-01 00:00:00"
2915,"2016-05-02 00:00:00"
2729,"2016-05-03 00:00:00"
2580,"2016-05-04 00:00:00"
2516,"2016-05-05 00:00:00"
2622,"2016-05-06 00:00:00"
2823,"2016-05-07 00:00:00"
3144,"2016-05-08 00:00:00"
3007,"2016-05-09 00:00:00"
2470,"2016-05-10 00:00:00"
2949,"2016-05-11 00:00:00"
2661,"2016-05-12 00:00:00"
2732,"2016-05-13 00:00:00"
3147,"2016-05-14 00:00:00"
3297,"2016-05-15 00:00:00"
2813,"2016-05-16 00:00:00"
2742,"2016-05-17 00:00:00"
2892,"2016-05-18 00:00:00"
2855,"2016-05-19 00:00:00"
2753,"2016-05-20 00:00:00"
3048,"2016-05-21 00:00:00"
3223,"2016-05-22 00:00:00"
2874,"2016-05-23 00:00:00"
2885,"2016-05-24 00:00:00"
2837,"2016-05-25 00:00:00"
2776,"2016-05-26 00:00:00"
2809,"2016-05-27 00:00:00"
3049,"2016-05-28 00:00:00"
3170,"2016-05-29 00:00:00"
2960,"2016-05-30 00:00:00"
2921,"2016-05-31 00:00:00"
3164,"2016-06-01 00:00:00"
2910,"2016-06-02 00:00:00"
2746,"2016-06-03 00:00:00"
3120,"2016-06-04 00:00:00"
3305,"2016-06-05 00:00:00"
2972,"2016-06-06 00:00:00"
2850,"2016-06-07 00:00:00"
3019,"2016-06-08 00:00:00"
2872,"2016-06-09 00:00:00"
2915,"2016-06-10 00:00:00"
3147,"2016-06-11 00:00:00"
3125,"2016-06-12 00:00:00"
3020,"2016-06-13 00:00:00"
2866,"2016-06-14 00:00:00"
2779,"2016-06-15 00:00:00"
2850,"2016-06-16 00:00:00"
2909,"2016-06-17 00:00:00"
2954,"2016-06-18 00:00:00"
3041,"2016-06-19 00:00:00"
2996,"2016-06-20 00:00:00"
2983,"2016-06-21 00:00:00"
3170,"2016-06-22 00:00:00"
2928,"2016-06-23 00:00:00"
3066,"2016-06-24 00:00:00"
3348,"2016-06-25 00:00:00"
3402,"2016-06-26 00:00:00"
3110,"2016-06-27 00:00:00"
3134,"2016-06-28 00:00:00"
3210,"2016-06-29 00:00:00"
3015,"2016-06-30 00:00:00"
3176,"2016-07-01 00:00:00"
3287,"2016-07-02 00:00:00"
3248,"2016-07-03 00:00:00"
2902,"2016-07-04 00:00:00"
3000,"2016-07-05 00:00:00"
3253,"2016-07-06 00:00:00"
3055,"2016-07-07 00:00:00"
3124,"2016-07-08 00:00:00"
3417,"2016-07-09 00:00:00"
3526,"2016-07-10 00:00:00"
3172,"2016-07-11 00:00:00"
2814,"2016-07-12 00:00:00"
